query,time,httpCalls,nbResults,errors
query_10004,55.295,1,0
query_10022,11.701,1,0
query_10027,,0
query_10084,139.181,1,0
query_10105,,0
query_10109,107.794,1,0
query_10114,1.453,1,0
query_10120,53.642,1,0
query_10123,19.904,1,0
query_10148,45.31,1,0
query_10158,22.309,1,0
query_10159,39.718,1,0
query_10166,7.978,1,0
query_11543,10.247,1,0
query_1479,,0
query_1536,1.607,1,2
query_1542,0.015,1,2
query_1582,0.016,1,2
query_1585,0.015,1,2
query_1587,0.015,1,2
query_1600,0.015,1,2
query_1603,0.016,1,2
query_160,0.016,1,2
query_2200,0.024,1,2
query_3598,0.015,1,2
query_3705,0.016,1,2
query_3771,0.016,1,2
query_3842,0.016,1,2
query_3856,0.016,1,2
query_3859,0.016,1,2
query_3864,0.015,1,2
query_4075,0.015,1,2
query_4107,0.015,1,2
query_4112,0.015,1,2
query_4124,0.016,1,2
query_4128,0.016,1,2
query_4146,0.017,1,2
query_4149,0.015,1,2
query_4166,0.016,1,2
query_9306,0.016,1,2
query_9334,0.016,1,2
query_9352,0.015,1,2
query_9379,0.016,1,2
query_9389,0.015,1,2
query_9405,0.016,1,2
query_9410,0.016,1,2
query_9432,0.025,1,2
query_9433,0.016,1,2
query_9903,0.015,1,2
query_9909,0.017,1,2
