query,time,httpCalls,nbResults,errors
query_10004,52.203,1,0
query_10022,6.68,1,0
query_10027,,0
query_10084,153.23,1,0
query_10105,,0
query_10109,101.567,1,0
query_10114,2.322,1,0
query_10120,47.85,1,0
query_10123,8.438,1,0
query_10148,28.801,1,0
query_10158,20.78,1,0
query_10159,48.89,1,0
query_10166,25.51,1,0
query_11543,10.291,1,0
query_1479,,0
query_1536,11.923,1,6
query_1542,0.017,1,2
query_1582,0.015,1,2
query_1585,0.016,1,2
query_1587,0.016,1,2
query_1600,0.017,1,2
query_1603,0.016,1,2
query_160,0.016,1,2
query_2200,0.017,1,2
query_3598,0.015,1,2
query_3705,0.016,1,2
query_3771,0.015,1,2
query_3842,0.017,1,2
query_3856,0.015,1,2
query_3859,0.016,1,2
query_3864,0.015,1,2
query_4075,0.016,1,2
query_4107,0.015,1,2
query_4112,0.017,1,2
query_4124,0.016,1,2
query_4128,0.017,1,2
query_4146,0.015,1,2
query_4149,0.016,1,2
query_4166,0.017,1,2
query_9306,0.015,1,2
query_9334,0.016,1,2
query_9352,0.015,1,2
query_9379,0.016,1,2
query_9389,0.015,1,2
query_9405,0.016,1,2
query_9410,0.016,1,2
query_9432,0.016,1,2
query_9433,0.016,1,2
query_9903,0.016,1,2
query_9909,0.015,1,2
